Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRF48,OUT017,2522.61633
FDB05,OUT013,2751.21876
FDP28,OUT027,3709.53799
FDP23,OUT046,3315.21794
NCS41,OUT018,2275.3382100000003
FDS40,OUT018,1115.4813199999996
FDA16,OUT017,3187.41763
FDN20,OUT035,2598.9170099999997
FDF04,OUT027,4611.86344
DRG36,OUT018,2102.7295599999998
FDW16,OUT018,1307.1318500000002
FDU09,OUT017,1273.94172
FDW01,OUT046,2516.89045
FDB15,OUT045,3282.6270299999996
NCJ17,OUT049,1864.60619
NCT18,OUT018,2475.21137
FDG16,OUT018,2870.8297299999995
FDP27,OUT017,1938.4101199999998
FDQ44,OUT027,3781.744
FDL50,OUT027,3519.0193200000003
FDW57,OUT027,4576.642620000001
FDS34,OUT013,2525.54585
NCV30,OUT035,2417.2867699999997
FDD26,OUT018,2109.08795
FDA03,OUT045,2612.83223
FDS27,OUT018,2389.65607
FDM12,OUT013,2009.9503299999997
NCV42,OUT027,2862.30749
NCS41,OUT046,2815.46846
FDN56,OUT018,1751.9861200000003
DRK59,OUT046,2792.43178
NCG18,OUT046,1634.70545
NCN26,OUT017,2022.7336899999998
FDI60,OUT027,3603.34289
NCI43,OUT049,2182.4924
NCL17,OUT049,2406.2011999999995
FDQ19,OUT019,336.62847999999997
FDY43,OUT049,2691.2634700000003
FDR36,OUT049,2229.86407
FDJ58,OUT049,2542.55704
DRY23,OUT045,1514.9280300000003
FDK26,OUT027,4016.40521
DRH03,OUT045,1669.89298
FDC10,OUT010,319.01807
FDD23,OUT013,2465.39082
FDP32,OUT045,2147.0385499999998
FDO31,OUT035,1805.51644
FDQ57,OUT013,2804.1498600000004
FDX32,OUT027,4346.408979999999
FDC39,OUT027,4658.10325
FDU55,OUT046,2943.70154
FDL45,OUT013,2700.45151
DRK37,OUT049,2479.6056500000004
FDK22,OUT013,3432.0658400000007
DRG37,OUT027,3136.45064
FDK22,OUT017,3351.9701
DRH36,OUT018,2166.71294
DRC36,OUT018,2149.5020099999997
DRE03,OUT027,3278.26604
FDF34,OUT046,2787.27183
FDZ22,OUT046,1946.23327
FDC44,OUT010,303.40506
FDN31,OUT027,4989.871389999999
FDO03,OUT017,3281.46188
FDA01,OUT049,1086.9517899999998
NCH42,OUT049,3332.29571
FDF46,OUT018,1764.9692200000004
DRL35,OUT046,2043.24033
FDW46,OUT049,1516.0598899999998
FDB58,OUT046,2591.26031
FDD47,OUT018,2382.4654299999997
NCO17,OUT045,1948.19738
FDJ26,OUT017,3021.13408
FDU37,OUT045,1528.1441600000003
